Gene.symbol,Gene.ID,adj.P.Val,logFC
SPATA31D1,389763,1,0.110352183671203
,,1,0.110329854334466
,,1,-0.110316553379818
KRTAP3-3,85293,1,-0.110306080438775
,,1,-0.110301632999998
,,1,-0.110281526769838
ALX1,8092,1,-0.110281485223354
,,1,-0.110281048125852
,,1,-0.110262806289112
,,1,-0.110262702756238
LOC100128356,100128356,1,-0.110250127456916
,,1,-0.110248205340138
BDNF,627,1,0.110247052756237
C8orf22,492307,1,0.110236657221088
,,1,-0.110210408816325
DPM2,8818,1,-0.110207007988661
SNORD13P2,6077,1,0.11020455953515
CRISP1,167,1,-0.11018675851814
SNORD59A,26789,1,-0.110180955318591
,,1,-0.110126659319727
,,1,-0.110109650055555
STX10,8677,1,-0.110068436420633
CH25H,9023,1,0.110062658547617
,,1,-0.110048949261904
SNX14,57231,1,0.110038986768706
ZDHHC13,54503,1,-0.110030176839005
,,1,0.110008544470523
SREBF1,6720,1,-0.110005179298183
,,1,0.11000072918481
,,1,-0.109967329394556
,,1,0.10994032126304
TRIM11,81559,1,-0.109926256777776
NUDT1,4521,1,0.109915217607713
SIAH3,283514,1,0.109854304829933
,,1,0.109851328435379
,,1,-0.109846646391156
RBM39,9584,1,0.109844834374162
MEOX2,4223,1,-0.109841381704086
,,1,-0.109811099139455
DOK7,285489,1,-0.109795864223358
,,1,-0.109776238690478
STRN4,29888,1,-0.109765791890025
,,1,-0.109762079938777
NDUFC2-KCTD14///KCTD14,100532726///65987,1,0.10975948621202
EHF,26298,1,-0.109751991823127
,,1,-0.109744587223354
FUNDC1,139341,1,0.109737550713155
,,1,-0.109732601730159
CLEC3A,10143,1,-0.109707573383218
,,1,0.109654072746032
,,1,-0.109652561130386
MAGIX,79917,1,0.109641392777779
,,1,-0.109620625208616
,,1,-0.109616595363944
,,1,-0.109600160538548
,,1,0.10959950556236
,,1,-0.109573810370748
SCAMP3,10067,1,0.109573650130392
,,1,0.10957078454422
TBRG4,9238,1,0.109535064471658
,,1,0.109516065993199
RTL1,388015,1,0.109511630972791
KIAA1147,57189,1,-0.109503799007931
FAM83A-AS1,100131726,1,0.109493416207485
PAFAH1B3,5050,1,0.109489305198412
ALKBH7,84266,1,0.109457780376418
,,1,-0.109452264999998
CARD18,59082,1,-0.109451968229023
,,1,0.1094510760034
,,1,0.109418695941047
KCNQ4,9132,1,0.109415703689346
IGBP1,3476,1,0.109394005895696
PRRG3,79057,1,0.109391578324264
RNU105C,26766,1,-0.109379713824264
,,1,0.109362855215426
EXOSC4,54512,1,0.109321860546487
GULP1,51454,1,0.109320116306123
C4orf26,152816,1,0.109314507349205
NPIPB9///NPIPB5///NPIPB6///NPIPB3,100507607///100132247///728741///23117,1,-0.109289330702948
OR1D5,8386,1,-0.109282323532877
PTCRA,171558,1,-0.109267476344669
PRRT1,80863,1,-0.109253531747167
KPNA6,23633,1,0.10923601806463
LCN15,389812,1,-0.109225867128116
,,1,0.109219984556689
CAMKK1,84254,1,-0.109206496804987
C19orf68,374920,1,-0.109165415126986
LOC400867,400867,1,-0.109135695832198
TSPO,706,1,-0.109122998519267
OR52A4P,390053,1,0.109106459126984
,,1,0.109105448922908
,,1,-0.109089135115644
HIF3A,64344,1,-0.109087695984129
,,1,-0.109085191339002
CNDP1,84735,1,-0.109084829026074
,,1,-0.109062005924036
OR5W2,390148,1,-0.109050190839004
,,1,-0.109048908342402
SEL1L,6400,1,-0.109040353246026
NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F,729262///728130///728118///441457///54754,1,-0.108986287480723
LRRN2,10446,1,0.108973767407029
RPL27A,6157,1,0.108969605023814
,,1,0.108953729606577
RHCG,51458,1,0.108951869804991
ALOX15B,247,1,-0.108925211054419
,,1,-0.108908875912698
,,1,-0.108901197690476
BREA2,286076,1,-0.108899522869616
CECR2,27443,1,-0.108883213879821
RFPL2,10739,1,-0.108846572575962
LOC441666,441666,1,-0.108831521015874
DCTN2,10540,1,0.108814447218823
,,1,0.108801518147397
,,1,-0.108792668832198
FAM53A,152877,1,-0.108767506354873
,,1,0.108738794467119
DEFB124,245937,1,-0.108720756866208
,,1,-0.108710045248301
AXL,558,1,0.108709894132653
ABCD4///ABCD4,5826///5826,1,-0.10870447241497
COX6B2,125965,1,-0.108646982776644
RASL12,51285,1,0.108633782075966
AP1AR,55435,1,0.108610594248302
,,1,-0.108581741553288
SLC6A5,9152,1,0.108522003910431
ZNF735///ZNF733P///ZNF716///ZNF479,730291///643955///441234///90827,1,-0.108516225878684
STK36,27148,1,0.10849633274603
FGF4,2249,1,-0.108473280626986
ZNF385D,79750,1,0.108459375223358
,,1,-0.108443427459184
EYA1,2138,1,0.108442757887756
GPR148,344561,1,0.108406843232427
C5orf51,285636,1,0.10838727030952
,,1,-0.108383783699546
,,1,-0.108379178403628
,,1,0.108332609369616
NPAP1,23742,1,0.108321465401365
,,1,0.108311988180273
HIST1H2BA,255626,1,-0.108310821032879
,,1,-0.10829561214059
KAT7,11143,1,-0.108294298475055
AACS,65985,1,0.10828863725737
,,1,0.108286017409297
GPR180,160897,1,0.108265392958051
,,1,0.108255634175737
CASKIN2,57513,1,0.108229508489798
C22orf23,84645,1,-0.108226363911566
,,1,-0.108222712920632
,,1,0.108212052607711
,,1,0.108197308667804
,,1,0.108161370070294
PEAK1,79834,1,-0.108157896812924
,,1,-0.108156841924036
,,1,-0.108145873522673
LENEP,55891,1,-0.108137828046484
SDCCAG3,10807,1,0.108135794597509
PICK1,9463,1,0.108112012740363
TAS1R1,80835,1,-0.108066805581633
MEP1B,4225,1,-0.108057047376417
TMEM98,26022,1,-0.108022129049884
ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,102723552///729171///728747///441430///441425///440482///84210,1,-0.108006465740359
ETFBKMT,254013,1,-0.107998694910432
,,1,-0.107998581034013
TSGA10IP,254187,1,-0.107992017704083
GRIA3,2892,1,-0.107987812459184
PDILT,204474,1,-0.107969356106575
MIR217,406999,1,-0.107925373702948
,,1,0.107916435480725
CCL11///CCL11,6356///6356,1,-0.107911225623583
,,1,-0.107901516272104
UNC79,57578,1,0.107812384571427
RTN3,10313,1,-0.107803331351476
SPANXA2///SPANXC///SPANXD///SPANXA1,728712///64663///64648///30014,1,-0.107794252113377
SIGLEC11,114132,1,-0.107793417956912
FAM78B,149297,1,-0.107786018536283
,,1,-0.107783260378684
NTF3,4908,1,-0.107763959142858
ZNF350,59348,1,-0.107741141260771
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832,1,-0.107728321880951
MMAB,326625,1,0.107713323243765
,,1,-0.107707533969388
,,1,-0.10770230901814
ALDH6A1,4329,1,-0.10769495806236
,,1,-0.107643651315192
PGP,283871,1,-0.107643006742634
CFAP57,149465,1,-0.107625057935372
,,1,0.107622757946713
PXT1,222659,1,-0.107615626617912
LSM12,124801,1,-0.107609875938776
,,1,-0.107605341835602
NECAP1,25977,1,-0.107603960124722
KRTAP8-1,337879,1,-0.107600121412697
MTF1,4520,1,-0.10757136605102
OR52A5,390054,1,0.107559901774378
CYP4F11,57834,1,0.107552587867347
,,1,0.107526681122448
OSR2,116039,1,0.107508077120187
,,1,-0.107498984019275
,,1,-0.107493737834466
,,1,-0.107492393058956
,,1,-0.107475618418366
MC3R,4159,1,-0.107470293981859
SH2D5,400745,1,-0.107467654439911
RRH,10692,1,-0.107462502375284
,,1,-0.107461318333332
CASC1,55259,1,-0.107460448752833
TRIM48,79097,1,-0.107423659566895
RERGL,79785,1,-0.107420607336734
,,1,0.107410661924034
GPR161,23432,1,0.107408277362815
OR4C6,219432,1,-0.107403302229024
ETNPPL,64850,1,-0.10739795640703
SIRT2,22933,1,0.107395661132655
PHLPP1,23239,1,0.107393960275511
PDHB,5162,1,-0.107383161205217
CACHD1,57685,1,0.107377341272113
,,1,-0.107376917180271
C2orf80,389073,1,-0.107360275094105
,,1,0.10734663551134
C5orf64,285668,1,0.107294840104309
NRL,4901,1,-0.107290908499998
,,1,-0.107288515852603
HCRTR2,3062,1,-0.107247407803857
DNAJC5G,285126,1,0.107200453552155
TJP1,7082,1,0.107193932882089
TMEM225,338661,1,-0.107180668039681
,,1,0.107164482219958
CPNE9,151835,1,-0.107113309478458
,,1,-0.107098185198413
FLJ37201,283011,1,0.107059516851473
ZIC3,7547,1,0.10703987029932
ZNF546,339327,1,-0.107034943678002
,,1,-0.107029552269843
NOXA1,10811,1,-0.106996530108841
PRH1-PRR4///PRH1,100533464///5554,1,-0.106980486714287
S100A4,6275,1,0.106975582121314
SLC35G3,146861,1,0.10696599567007
,,1,-0.106965631891154
,,1,-0.106950858255105
,,1,-0.106939052978458
ADAM10,102,1,-0.106928792893429
ZKSCAN5,23660,1,-0.106905106513604
TOPAZ1,375337,1,-0.106896404518139
,,1,-0.106891539799319
UGT2B28,54490,1,0.106876865148528
,,1,0.106864846006803
KRTAP21-1,337977,1,-0.106839817162129
IFNA13,3447,1,-0.106837371096372
,,1,-0.106831542989796
MLST8,64223,1,0.106823697834464
PRKCG,5582,1,0.106816904217686
TCHHL1,126637,1,-0.106805332802721
,,1,-0.106792291013604
DHRS3,9249,1,-0.106771172843537
PITX2,5308,1,0.106771069387758
,,1,0.106763978108844
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,100507170///728096///728090///728082///728075///728072///728062///728049///728042///728036///653282///643311///255313,1,-0.106757251015873
KCNH6,81033,1,-0.106748565083898
FDX1,2230,1,-0.106742922538546
CABP2,51475,1,-0.106741395323129
EPG5,57724,1,-0.106721680427434
ACTN2,88,1,-0.106714353691612
ANXA2P1,303,1,0.106705778776642
CACNG2,10369,1,0.10669481104422
,,1,-0.106690756265306
PNLIP///COL1A2,5406///1278,1,-0.106688452882084
,,1,-0.106681036234692
GPR78,27201,1,0.106676451896825
SLITRK2,84631,1,-0.106648484877552
,,1,-0.106641381914967
PSD2,84249,1,-0.106639201851469
MYBPC2,4606,1,-0.106637014414966
,,1,-0.106630508616781
CYP11A1,1583,1,0.106622939553288
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,425054///353513///51481///51480///26609///9084,1,-0.106622444096371
PADI4,23569,1,-0.106595493369614
,,1,-0.106585718010204
TLX3,30012,1,0.1065807331678
,,1,0.106573985853741
PRAMEF12,390999,1,-0.106571165078229
DPH6,89978,1,0.106559212876414
CHD1,1105,1,0.106536695611117
PCSK2,5126,1,-0.106488510430838
DVL2,1856,1,0.106480669571431
ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,729171///728747///441430///441425///440482///84210,1,-0.106440430650795
,,1,0.10643349344558
,,1,0.106427287697276
PRR30,339779,1,-0.106421134134921
PRTG,283659,1,0.106416739536284
C6orf52,347744,1,0.106388764902492
KIF5A,3798,1,-0.10637190402721
,,1,-0.106367162083899
,,1,0.106337821345804
IQCD,115811,1,-0.106277639919503
KAAG1,353219,1,0.106260425521541
IKBKE,9641,1,-0.106259955544213
LRRC10,376132,1,-0.10624990806009
CUX2,23316,1,-0.106249611716554
,,1,-0.106244784444449
NCCRP1,342897,1,0.10624456667574
KCNT1,57582,1,-0.106226196099771
,,1,-0.106200319108846
IFT43,112752,1,-0.106173450766439
COMMD8,54951,1,-0.106164380709757
LOC400002,400002,1,-0.106114913698413
OR8D1,283159,1,0.106100440890023
HEYL,26508,1,0.106091123363945
,,1,-0.106078769633789
SSX2B///SSX4B///SSX9///SSX8///SSX7///SSX6///SSX3///SSX4///SSX5///SSX2///SSX1///SSX2B///SSX2,727837///548313///280660///280659///280658///280657///10214///6759///6758///6757///6756///727837///6757,1,0.106055118883219
IGFL1,374918,1,-0.106047482956914
TMC5,79838,1,-0.106046824632652
POM121L9P,29774,1,0.10604543411338
SNORD116-12,100033424,1,-0.106043115735827
IQUB,154865,1,-0.10600744798526
,,1,-0.106004537846939
,,1,-0.106001177396825
VIL1,7429,1,0.105975395836738
CDRT1,374286,1,-0.105967118662132
OR56A4,120793,1,-0.105964572750566
LHX9,56956,1,-0.105946689382088
,,1,-0.105946262750567
RDH8,50700,1,-0.105943970063491
FUOM,282969,1,-0.105939223103175
,,1,0.105905786767579
HSD11B1,3290,1,-0.105902356553286
TRAPPC3L,100128327,1,-0.105893747870749
,,1,-0.105890105922898
SNORA51,677831,1,0.105784627687076
XPR1,9213,1,0.105770332643989
SLC6A7,6534,1,0.105719924256234
MED13L,23389,1,0.10570822111338
CLRN2,645104,1,-0.105686932668933
AKAP14,158798,1,-0.105677897623582
DBF4,10926,1,-0.105662743965986
CDRT1///FBXW10,374286///10517,1,0.105654402757368
INSL5,10022,1,-0.105621345362809
,,1,-0.105613840087298
RIIAD1,284485,1,-0.105607953318592
PTPRT,11122,1,-0.105606179112244
DDX24,57062,1,0.105571372523816
,,1,0.105567872358277
,,1,0.105556596133786
GPR139,124274,1,-0.105552223942176
,,1,0.105552053912701
,,1,-0.105526510125851
PPM1A,5494,1,-0.105522106953511
CRKL,1399,1,0.105510721727894
WDR1,9948,1,-0.105508409988655
,,1,0.105505514539684
,,1,-0.105493327001135
,,1,-0.105479334739229
SLC35E4,339665,1,-0.105464863083899
ATF6,22926,1,-0.105445776947844
,,1,-0.105445510240362
,,1,-0.105442922858277
,,1,0.105441078097506
ASB14///LOC105377102,142686///105377102,1,0.105417976014739
ZNF556,80032,1,-0.105417651424033
,,1,-0.105404327724491
,,1,0.105403976543086
,,1,-0.105391498427434
SAA2///SAA1,6289///6288,1,-0.105383039945577
,,1,-0.105373231857143
MAPT,4137,1,-0.105372048561225
FLII,2314,1,0.105366475075961
,,1,-0.105365515688206
FBXW2,26190,1,0.105348745239228
KLF16,83855,1,0.105348624854872
EXOSC1,51013,1,0.105337207193877
,,1,-0.105317887579363
,,1,-0.105310869145125
,,1,0.105275860860543
PRDM11,56981,1,-0.105275796462585
,,1,-0.105256101963718
FAM205BP///FAM205A,389715///259308,1,-0.105251367222223
NLRP10,338322,1,0.105226527131518
ZNF558,148156,1,0.10520365426077
,,1,-0.105196716510204
OR52L1,338751,1,0.105174326582765
SHF,90525,1,0.105150606928573
,,1,-0.105143758929703
,,1,-0.105143586089569
INTS1,26173,1,-0.105131960122448
,,1,-0.105129141226756
WFDC10B,280664,1,-0.10512706758163
NBPF6///NBPF4,653149///148545,1,-0.10512143932086
RBM7,10179,1,-0.105106470109972
MAST1,22983,1,0.105083190995459
PLVAP,83483,1,0.10507148403515
,,1,0.105057616096371
CYS1,192668,1,-0.105050822814058
OR2V2,285659,1,-0.105046944917235
MCMBP,79892,1,-0.105032659840134
,,1,-0.105020313274377
,,1,-0.105010963047626
KCP,375616,1,-0.105010561800448
STPG1,90529,1,-0.104984265742628
PLSCR2,57047,1,-0.10497818320748
,,1,-0.104912039816329
ZNF847P,401983,1,-0.104901448231293
ZNF610,162963,1,0.10488417849433
,,1,-0.104879718022675
,,1,0.104812726013606
MPLKIP,136647,1,-0.104806027950112
C1orf140,400804,1,0.104801547172335
,,1,-0.104785818520407
CELF5,60680,1,-0.104775627841269
OR10AD1,121275,1,0.104769971769842
NCKIPSD,51517,1,-0.104769353511338
LOC100128775,100128775,1,-0.104769347155323
,,1,-0.104763204888886
,,1,-0.104756149879815
,,1,-0.104754681907028
FOXA1,3169,1,-0.104723325985256
,,1,-0.10471358943991
,,1,-0.104704508981859
,,1,-0.104702771511338
CLDN18,51208,1,-0.104666306166665
ZNF416,55659,1,-0.104660254414966
GPKOW,27238,1,-0.104641157961455
CNPY1,285888,1,-0.104616295486395
KCNA7,3743,1,-0.104584367744895
SNORD59B,692090,1,-0.104583447230159
,,1,0.104574475286851
,,1,0.104539764607712
RAB17,64284,1,-0.10453513876417
SUPT5H,6829,1,-0.10453423286508
SIAH2,6478,1,0.104532218537415
,,1,0.104521891776645
PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1,729528///649324///645354///65122///65121,1,0.104512229377552
OR5AS1,219447,1,0.104511216945578
PIGS,94005,1,0.104487280853743
GCNT3,9245,1,-0.104476585162133
CCDC175,729665,1,0.104472051628119
,,1,-0.10446427374603
,,1,0.104458642188209
ARF1,375,1,0.104451888596373
SLC35A2,7355,1,-0.104413193301582
,,1,-0.104410233459184
,,1,0.104386996743765
,,1,-0.104379265393423
,,1,-0.104332835715419
CES2,8824,1,0.104328859293651
,,1,-0.104317766571429
OR2T10,127069,1,-0.104308293620179
,,1,-0.104283993801586
,,1,0.10427591554989
ARNT,405,1,0.10423046274944
SNX12,29934,1,-0.104221671928574
FZD4,8322,1,0.104208195488668
,,1,-0.104190354086169
LOC152048,152048,1,-0.104189271115644
,,1,-0.104155387682538
PTRH2,51651,1,-0.104108405759633
HTR7P1,93164,1,-0.1040670054161
LINC00311,197196,1,-0.104061141319729
,,1,-0.104055961308391
PRR21,643905,1,-0.104047213626985
GPR31,2853,1,-0.104044312333334
TPTE2P6,374491,1,0.104038772716557
RBP4,5950,1,0.104016146443314
,,1,-0.103977661524945
,,1,-0.103972127080496
SPAG11A///SPAG11B,653423///10407,1,-0.103962635454648
LOC441601,441601,1,-0.103908424137186
EFNA3,1944,1,-0.103906092411561
CNTNAP4,85445,1,-0.103896297746032
MIR124-3,406909,1,-0.103872960337868
,,1,-0.10387217638322
,,1,-0.103871144781175
,,1,-0.103856975890019
,,1,-0.103855467317461
,,1,0.103853222586167
,,1,-0.103840207119047
KDELR3,11015,1,-0.103838755306122
LOC400446,400446,1,0.103837648467119
TPM3///ROS1,7170///6098,1,0.103817512290253
,,1,0.103814260187075
ATG4B,23192,1,-0.103807308107711
OTOA,146183,1,0.103803569921768
FRMD7,90167,1,-0.103801689738096
KRTAP17-1,83902,1,0.103801458070293
HNRNPDL,9987,1,0.103797705563483
AGTRAP///BRAF,57085///673,1,-0.103795529967115
MAGEL2,54551,1,-0.10378325515306
,,1,-0.103782203358277
LCTL,197021,1,0.103768112017006
CXADR,1525,1,-0.103767811503402
,,1,-0.103730720942175
OR6S1,341799,1,-0.103714120973922
ZMAT3,64393,1,-0.103711467190477
SLC22A18AS,5003,1,-0.103693472221088
MT1B,4490,1,-0.103688858217684
PPP2R2C,5522,1,-0.103682269926304
FAM106CP///FAM106A,100129396///80039,1,0.103666985634925
DHH,50846,1,-0.103645255564624
AOC3,8639,1,-0.103637568312925
NIPAL3,57185,1,0.103633144789116
,,1,0.103625409807256
HABP2,3026,1,-0.10362372882993
SLCO1B7,338821,1,0.103613268318595
HHLA1,10086,1,-0.10352573222449
SWI5,375757,1,-0.103521804839001
VPS37A,137492,1,0.103499328475055
GRIN1,2902,1,-0.103481164455782
,,1,0.103476297331065
,,1,-0.103476062907029
KLF15,28999,1,-0.103468022369615
PCDHA7,56141,1,-0.103447397312922
,,1,0.10344661500227
ZNF155,7711,1,-0.103435783484128
CST7,8530,1,0.10342503141497
TRPV4,59341,1,-0.103409728180273
PMAIP1,5366,1,0.103403330277782
ACRBP,84519,1,0.103373757039688
CDKL3,51265,1,0.103373315744896
,,1,-0.103339616100906
,,1,0.103337876452382
PYY2,23615,1,-0.103333779894554
,,1,-0.103326688591836
,,1,-0.103315506540816
,,1,-0.10324660739229
NARFL,64428,1,-0.103241908114514
RNF113A,7737,1,-0.103234272756238
,,1,0.103233230912699
CIITA,4261,1,0.103205981354875
CCDC183,84960,1,0.103204058722224
TVP23C-CDRT4///CDRT4,100533496///284040,1,-0.103204004173473
NRSN2,80023,1,0.103185950340136
LOC284379,284379,1,-0.103173460828796
,,1,-0.103164039997729
SLC14A2,8170,1,-0.103158616763038
FCAR,2204,1,-0.103147542522678
,,1,-0.103133813532875
VN1R1,57191,1,0.103131729260773
,,1,0.103104936774378
PRKCSH,5589,1,0.103092822773242
,,1,0.103072068884353
,,1,-0.103071976395692
,,1,-0.103070796367347
,,1,-0.103045721436506
,,1,0.103041024824262
,,1,-0.103039393256237
LARP7///ZGRF1///LARP7,51574///55345///51574,1,-0.103038872653062
LY75-CD302///LY75,100526664///4065,1,-0.103038718441036
,,1,-0.10303192795465
CPXCR1,53336,1,-0.103029989031745
SLC8A3,6547,1,0.103008860132654
OSM,5008,1,0.103004503209748
ERICH3,127254,1,-0.102997699871882
,,1,0.102997589484126
,,1,-0.102992572799321
ALDH3A1,218,1,-0.102959302691609
,,1,-0.102927538713151
,,1,-0.102926101769839
,,1,-0.102910577851468
FAM201B,339742,1,0.10290534301814
TMPRSS11E,28983,1,-0.102891657464851
CYP2C18,1562,1,0.10287303917007
,,1,0.102872408471659
OR51B6,390058,1,0.102866939903628
SIGLEC6,946,1,0.102866539341272
HTR1D,3352,1,-0.102864385113381
TFF2,7032,1,0.102845219171201
PAFAH1B2,5049,1,-0.102821668438768
ZNF732,654254,1,-0.102797317114513
IL22,50616,1,-0.102793758549887
,,1,0.102762714667804
LINC00302,388699,1,-0.102755724446712
CLLU1,574028,1,-0.102753696468253
CASP14,23581,1,0.102738696175736
GDNF,2668,1,-0.102737356619046
KLHDC9,126823,1,-0.1027314768356
,,1,-0.10271082631179
,,1,-0.102690089054424
DPM3,54344,1,-0.102654379124721
,,1,0.10265220744558
TFF3,7033,1,-0.102641674546483
CECR1,51816,1,-0.102632290408163
ATP2B2,491,1,-0.102629522065757
,,1,-0.102618494877549
LDOC1L,84247,1,0.102613201646259
,,1,0.10260729696145
,,1,-0.102587197577096
OR8S1,341568,1,-0.102582949102036
ACVR1B,91,1,0.102564885002274
CSTB,1476,1,0.102563924329926
,,1,-0.102560624300453
,,1,-0.102556385515872
,,1,0.102548724337867
C9orf139,401563,1,0.102534622630386
FBRSL1,57666,1,0.102530606117916
TBL1Y,90665,1,-0.102500300595239
GNA14,9630,1,0.10248671413152
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,425054///353513///51481///51480///26609///9084,1,-0.102447866519273
,,1,0.102445903358276
KLF3-AS1,79667,1,0.102442371205217
MIR33A,407039,1,0.102425212908165
G6PC,2538,1,0.102413721763039
PROKR1///PROKR1,10887///10887,1,-0.102392543079364
ST7L,54879,1,-0.102391357251699
ACE2,59272,1,-0.102383678893424
DCAF15,90379,1,-0.102380359195005
ATAD3C///ATAD3B///ATAD3A,219293///83858///55210,1,0.102366899264175
,,1,-0.102364005783448
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,729857///729540///727851///653489///400966///285190///84220///5903,1,-0.102350421226753
SMIM7,79086,1,0.102296153235828
,,1,-0.102293662172336
ERVH-4,51359,1,-0.102282401281178
,,1,0.102267007140591
CCDC87,55231,1,-0.102235492866211
TWIST1,7291,1,0.102235016115648
,,1,0.102228059256234
,,1,0.102201377138323
KRT40,125115,1,-0.102175029893424
,,1,-0.10217011664172
,,1,0.102148387459186
RP1L1,94137,1,-0.102134816171197
,,1,-0.102134169497731
LINC00328,51152,1,0.102134131544217
C2CD5,9847,1,-0.102133394682541
,,1,0.102119039505671
,,1,-0.102113299193879
,,1,0.10206916419728
SLC16A14,151473,1,-0.102066844430833
PAQR5,54852,1,0.102055174392291
,,1,-0.102047748163264
,,1,0.102012953573701
,,1,0.10200776221542
NRAP,4892,1,-0.10199104786848
TIMM10,26519,1,-0.101985859039682
,,1,-0.101977322944443
CALML4,91860,1,0.101975963154194
RUNDC3B,154661,1,-0.101956214112243
TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X,7120///7116///7115///7114,1,-0.101953829621312
ANKRD42,338699,1,-0.101941253568026
NUP85,79902,1,0.101923002787991
C3,718,1,-0.101919525200679
ITGB1,3688,1,-0.101900338082766
NTNG2,84628,1,-0.101892731030611
KCNJ4,3761,1,-0.101875827420634
,,1,0.101867711111113
,,1,-0.101866259590703
